ecg	eda	ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
0.638750	146.483630	140173	9676	0.05908	-0.01685	0.99854	-0.12207	0.24414	-0.12207	4.29638	1404561.50000	28	6859
0.670000	146.483630	140173	9676	0.05908	-0.01685	0.99854	-0.12207	0.12207	-0.18311	4.29638	1404561.50000	29	6715
0.555000	146.483630	140101	9687	0.05859	-0.01733	0.99951	-0.18311	0.24414	-0.18311	4.29638	1404561.50000	30	6821
0.431250	146.483630	139955	9678	0.05786	-0.01733	0.99707	-0.30518	0.18311	-0.12207	4.29638	1404561.50000	31	6746
0.355000	146.483630	139955	9678	0.05786	-0.01733	0.99707	-0.18311	0.06104	-0.30518	4.29638	1404561.50000	32	6917
0.330000	146.483630	139810	9674	0.05713	-0.01831	0.99902	-0.12207	0.06104	-0.06104	4.29638	1404561.50000	33	6776
0.255625	146.483630	139366	9642	0.05908	-0.01782	0.99561	0.06104	0.06104	-0.12207	4.29638	1404561.50000	34	6690
0.563750	146.483630	139366	9642	0.05908	-0.01782	0.99561	0.12207	0.00000	-0.18311	4.29638	1404561.50000	35	6874
1.327500	146.483630	138963	9592	0.06006	-0.01660	0.99976	-0.12207	0.06104	-0.12207	4.29638	1404561.50000	36	6826
1.135000	146.483630	139268	9626	0.05786	-0.01611	1.00098	-0.42725	0.06104	-0.24414	4.29638	1404561.50000	37	6807
0.145000	146.483630	139226	9622	0.05786	-0.01831	0.99365	-0.30518	0.06104	-0.18311	4.29638	1404561.50000	38	6723
0.563750	146.483630	139226	9622	0.05786	-0.01831	0.99365	0.06104	-0.06104	-0.12207	4.29638	1404561.50000	39	6666
2.641250	146.483630	138956	9605	0.05859	-0.01709	1.00024	0.00000	-0.06104	0.00000	4.29638	1404561.50000	40	6672
4.217500	146.483630	138933	9606	0.06006	-0.01636	1.00220	-0.18311	0.00000	-0.18311	4.29638	1404561.50000	41	7126
3.468750	146.483630	138933	9606	0.06006	-0.01636	1.00220	-0.24414	0.24414	-0.12207	4.29638	1404561.50000	42	6906
0.686875	146.483630	138994	9603	0.05713	-0.01831	0.99805	-0.18311	0.06104	-0.18311	4.29638	1404561.50000	43	6839
-1.383750	146.483630	138748	9584	0.05762	-0.01758	0.99878	0.00000	-0.06104	-0.12207	4.29638	1404561.50000	44	6785
-0.357500	146.483630	138748	9584	0.05762	-0.01758	0.99878	0.06104	0.06104	-0.12207	4.29638	1404561.50000	45	7027
2.239375	146.483630	138621	9572	0.05664	-0.01782	1.00073	-0.12207	0.00000	-0.18311	4.29638	1404561.50000	46	6827
3.283750	146.483630	138629	9605	0.05933	-0.01709	0.99829	-0.30518	0.18311	0.00000	4.29638	1404561.50000	47	6862
2.177500	146.483630	138629	9605	0.05933	-0.01709	0.99829	-0.18311	0.12207	-0.12207	4.29638	1404561.50000	48	6802
0.285000	146.483630	138517	9587	0.05811	-0.01660	0.99854	-0.24414	0.00000	-0.12207	4.29638	1404561.50000	49	7093
-0.729375	146.483630	138423	9561	0.05908	-0.01782	0.99805	-0.12207	-0.06104	-0.12207	4.29638	1404561.50000	50	6877
-0.373125	146.483630	138423	9561	0.05908	-0.01782	0.99805	-0.18311	0.12207	0.00000	4.29638	1404561.50000	51	6685
-0.047500	146.483630	138304	9545	0.06006	-0.01807	0.99951	-0.12207	0.18311	-0.06104	4.29638	1404561.50000	52	6780
-0.402500	146.483630	138329	9562	0.05786	-0.01978	1.00146	-0.36621	0.30518	-0.30518	4.29638	1404561.50000	53	7131
-0.370625	146.483630	138329	9562	0.05786	-0.01978	1.00146	-0.18311	0.06104	-0.30518	4.29638	1404561.50000	54	6685
0.035625	146.483630	138219	9546	0.05859	-0.01855	0.99878	-0.24414	0.24414	-0.24414	4.29638	1404561.50000	55	6720
