ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
16906	8147	-0.16357	0.40845	0.88208	-1.40381	-20.75195	-8.97217	0.00000	0.00000	185	7088
16903	8148	-0.17285	0.40771	0.87842	-0.91553	-13.48877	-9.46045	0.00000	0.00000	186	6891
16903	8148	-0.17285	0.40771	0.87842	-0.73242	-9.52148	-9.82666	0.00000	0.00000	187	6805	99.24	49.06	27.62	1719923431
16908	8125	-0.18506	0.41284	0.85938	-0.06104	-0.18311	-10.31494	0.00000	0.00000	188	9114
16903	8108	-0.19019	0.41870	0.86328	0.85449	3.84521	-10.49805	0.00000	0.00000	189	6797
16878	8137	-0.19238	0.42773	0.90283	2.07520	7.14111	-9.52148	0.00000	0.00000	190	6731
16878	8137	-0.19238	0.42773	0.90283	2.31934	6.59180	-8.54492	0.00000	0.00000	191	6729
16881	8146	-0.19580	0.43848	0.93286	2.50244	5.00488	-7.14111	0.00000	0.00000	192	6970
16875	8135	-0.20288	0.44604	0.93579	2.50244	1.40381	-3.23486	0.00000	0.00000	193	6720
16875	8135	-0.20288	0.44604	0.93579	2.74658	-0.06104	-1.09863	0.00000	0.00000	194	6701
16888	8131	-0.21411	0.44727	0.92432	2.80762	-0.97656	1.03760	0.00000	0.00000	195	6851
16893	8108	-0.21655	0.44165	0.91064	2.99072	-0.12207	4.45557	0.00000	0.00000	196	6742
16893	8108	-0.21655	0.44165	0.91064	2.99072	1.28174	5.73730	0.00000	0.00000	197	6862
16905	8122	-0.21460	0.43555	0.90405	3.78418	5.18799	7.81250	0.00000	0.00000	198	6736
16897	8128	-0.20142	0.43335	0.90967	4.27246	7.14111	8.48389	0.00000	0.00000	199	7005
16897	8128	-0.20142	0.43335	0.90967	4.57764	8.54492	9.27734	0.00000	0.00000	200	6716
16884	8126	-0.18823	0.43262	0.93018	5.00488	9.46045	11.29150	0.00000	0.00000	201	6751
16859	8138	-0.17432	0.42578	0.95142	4.94385	8.85010	12.14600	0.00000	0.00000	202	6812
16879	8129	-0.17432	0.42578	0.95142	4.63867	8.36182	12.87842	0.00000	0.00000	203	6861
16879	8129	-0.16406	0.42041	0.96460	4.88281	6.77490	14.77051	0.00000	0.00000	204	6827
16888	8134	-0.15283	0.41895	0.95972	4.82178	6.04248	15.50293	0.00000	0.00000	205	6887
16875	8122	-0.13892	0.40869	0.95190	5.18799	6.10352	16.96777	0.00000	0.00000	206	6894
16875	8122	-0.13892	0.40869	0.95190	5.12695	6.22559	17.57812	0.00000	0.00000	207	6824
16894	8128	-0.12769	0.39478	0.94653	5.12695	6.46973	17.70020	0.00000	0.00000	208	6762
16889	8135	-0.10840	0.38379	0.94043	5.00488	7.26318	18.00537	0.00000	0.00000	209	6835
16889	8135	-0.10840	0.38379	0.94043	4.94385	7.38525	17.76123	0.00000	0.00000	210	7137
16896	8133	-0.09033	0.37598	0.92993	5.24902	7.26318	17.39502	0.00000	0.00000	211	6711
